Species,Trap,Latitude,Longitude,Date_month,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,Tmax_lag1,Tmax_lag2,Tmax_lag3,Tmax_lag4,Tmax_lag5,Tmax_lag6,Tmax_lag7,Tmin_lag1,Tmin_lag2,Tmin_lag3,Tmin_lag4,Tmin_lag5,Tmin_lag6,Tmin_lag7,Tavg_lag1,Tavg_lag2,Tavg_lag3,Tavg_lag4,Tavg_lag5,Tavg_lag6,Tavg_lag7,DewPoint_lag1,DewPoint_lag2,DewPoint_lag3,DewPoint_lag4,DewPoint_lag5,DewPoint_lag6,DewPoint_lag7,WetBulb_lag1,WetBulb_lag2,WetBulb_lag3,WetBulb_lag4,WetBulb_lag5,WetBulb_lag6,WetBulb_lag7,PrecipTotal_lag1,PrecipTotal_lag2,PrecipTotal_lag3,PrecipTotal_lag4,PrecipTotal_lag5,PrecipTotal_lag6,PrecipTotal_lag7,Date_week
CULEX PIPIENS,T002,41.95469,-87.800991,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,6,3,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T002,41.95469,-87.800991,6,5,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T146,41.958271,-87.702575,6,2,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS,T135,41.662014,-87.724608,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,6,2,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T135,41.662014,-87.724608,6,4,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T220,41.963976,-87.69181,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T025,41.979243,-87.750938,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T141,41.961743,-87.76007,6,2,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T028,41.986921,-87.689778,6,2,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS/RESTUANS,T143,41.999129,-87.795585,6,2,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T143,41.999129,-87.795585,6,9,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T151,41.916265,-87.800515,6,10,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T016,42.011601,-87.811506,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T015,41.974089,-87.824812,6,2,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T159,41.732984,-87.649642,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T009,41.981964,-87.812827,6,2,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T145,41.878114,-87.629798,6,3,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T089,41.723195,-87.64997,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,6,1,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX RESTUANS,T090,41.868077,-87.666901,6,7,0,63.5,49.0,56.5,47.5,51.5,0.345,71.5,77.5,81.0,85.5,79.0,88.0,88.0,57.0,63.0,66.5,64.5,66.5,68.0,62.5,64.5,70.5,74.0,75.5,73.0,78.5,75.5,57.5,60.0,62.5,63.0,61.0,57.5,58.5,60.0,63.5,67.0,66.5,65.5,65.5,65.5,0.35,0.165,0.02,0.2,0.27,0.0,0.0,23
CULEX PIPIENS,T088,41.869107,-87.696293,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T085,41.721474,-87.648064,6,2,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,6,2,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T047,41.868142,-87.696269,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T049,41.896282,-87.655232,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,6,2,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T033,41.906638,-87.701431,6,3,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T045,41.9216,-87.666455,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T150,42.006858,-87.675919,6,2,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T219,41.966987,-87.674677,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T050,41.919343,-87.694259,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX PIPIENS/RESTUANS,T040,41.852652,-87.719887,6,5,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T040,41.852652,-87.719887,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,6,2,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T086,41.688324,-87.676709,6,2,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T096,41.731922,-87.677512,6,5,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T046,41.891118,-87.654491,6,6,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T034,41.843811,-87.686763,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T147,41.932094,-87.700117,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T043,41.857402,-87.694991,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T158,41.682587,-87.707973,6,4,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,6,2,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T011,41.944869,-87.832763,6,4,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T019,41.94983,-87.698457,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX RESTUANS,T142,41.953067,-87.776792,6,4,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
CULEX PIPIENS/RESTUANS,T001,41.953705,-87.733974,6,1,0,91.5,71.5,81.5,69.0,72.0,0.08,87.5,76.0,67.5,75.5,78.5,84.5,80.5,66.0,64.0,61.5,61.5,63.5,61.5,65.0,77.0,70.0,65.0,69.0,71.0,73.5,73.0,66.5,62.0,59.0,49.5,51.0,51.0,55.0,70.0,65.0,61.5,58.0,60.5,61.0,63.0,0.0,0.0,0.195,0.0,0.005,0.0,0.755,26
