saleprice,street,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_FeedArt,condition_1_Pos,condition_1_Rail,overall_qual,mas_vnr_type_BrkFace,mas_vnr_type_Stone,exter_qual,foundation,bsmt_qual,bsmt_exposure,heating_qc,central_air,electrical,functional,fireplace_qu,garage_finish,paved_drive,sale_type_COD,sale_type_New,sale_type_Others,lot_frontage_imputed,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,gr_liv_area,full_bath,garage_area,wood_deck_sf,open_porch_sf
166000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,2,1,4,1,4,1,1,1,0,3,1,0,1,0,80.0,2006,2007,30.0,60.0,1141.0,1151,2,484.0,0,60
148000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,1,0,3,3,4,1,1,1,3,2,1,1,0,0,88.0,1960,1960,54.0,588.0,1138.0,1138,1,480.0,0,0
124000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,3,1,1,0,4,1,1,0,0,0,74.0,1956,1956,0.0,438.0,894.0,1074,1,396.0,0,72
277500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,3,1,5,1,4,1,1,1,4,3,1,0,0,0,60.0,2005,2005,246.0,1153.0,1561.0,1561,2,556.0,203,47
350000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,1,4,1,4,1,1,1,5,2,1,0,0,0,83.0,1995,1995,397.0,527.0,1342.0,2726,2,725.0,307,169
387000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,3,1,5,4,4,1,1,1,4,3,1,0,0,0,53.0,2004,2004,296.0,1337.0,1884.0,1884,2,670.0,214,76
86000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,2,4,1,1,1,0,0,0,0,0,0,58.0,1920,2002,0.0,348.0,528.0,605,1,0.0,0,0
290000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,3,0,4,2,4,1,1,1,4,2,1,0,0,0,103.0,1976,2007,0.0,1044.0,1426.0,1671,3,550.0,280,90
44000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,2,0,1,1,0,0,0,0,0,0,72.0,1900,1950,0.0,0.0,245.0,797,1,0.0,0,36
215000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,5,1,4,1,1,1,3,3,1,0,0,0,71.0,2001,2002,0.0,690.0,804.0,1961,2,560.0,125,192
146500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,0,4,1,4,1,1,1,0,3,1,0,0,0,79.0,1972,1972,144.0,962.0,1153.0,1193,2,501.0,140,153
165000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,2,1,4,1,4,1,1,1,0,1,1,0,0,0,52.41372802082729,2000,2000,0.0,641.0,673.0,1382,2,490.0,153,50
136000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,3,1,2,0,1,1,4,1,1,0,0,1,60.0,1916,1950,0.0,168.0,714.0,2526,2,216.0,88,15
252000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,4,4,4,1,1,0,4,1,1,0,0,0,141.780610398426,1957,1957,902.0,1110.0,1705.0,1390,1,550.0,0,189
175500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,2,1,4,1,4,1,1,1,0,2,1,0,0,0,36.0,2003,2003,106.0,0.0,764.0,1626,2,474.0,0,27
150000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,0,1,4,1,1,0,0,0,57.0,1939,1950,0.0,421.0,690.0,1558,1,400.0,0,36
139900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,1,0,3,2,1,0,0,0,81.28532204714054,1960,1978,0.0,0.0,978.0,1422,1,286.0,0,0
162900,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,3,1,2,1,1,1,4,1,0,0,0,0,52.0,1930,1992,0.0,0.0,1078.0,1573,2,360.0,0,0
160000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,3,1,2,1,1,1,0,1,1,0,0,0,87.0,1962,1962,261.0,0.0,1116.0,1116,1,440.0,0,0
63900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,69.8213158416367,1947,1950,0.0,0.0,0.0,660,1,0.0,0,0
184000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,3,1,3,1,1,1,3,3,1,0,0,0,80.0,1978,1998,144.0,832.0,1140.0,1707,2,479.0,0,0
149900,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,1,2,1,1,1,4,3,1,0,0,0,134.0,1959,1959,132.0,176.0,1466.0,1466,1,528.0,0,140
300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,2,1,4,3,4,1,1,1,3,3,1,0,0,0,57.14292850801823,2000,2000,260.0,1027.0,1614.0,1638,2,495.0,230,68
145000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,3,2,3,1,1,0,3,1,1,0,0,0,68.5311114380671,1960,1960,275.0,988.0,988.0,1721,2,626.0,50,84
231500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,1,4,1,1,1,0,2,1,0,0,0,65.0,1997,1997,0.0,821.0,928.0,1764,2,470.0,276,99
108000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,4,1,1,1,4,0,1,0,0,0,63.0,1940,1969,0.0,290.0,996.0,996,1,0.0,144,0
120000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,1,1,0,2,1,1,0,0,70.0,1956,1956,0.0,435.0,1202.0,1202,1,304.0,0,35
128500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,0,3,1,2,1,1,1,0,1,1,0,0,0,71.93536241703663,1961,1961,57.0,827.0,988.0,988,1,572.0,0,0
115000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,3,1,3,1,0,1,4,1,1,0,0,0,56.0,1927,1950,0.0,0.0,1008.0,1028,1,360.0,0,0
110000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,1,1,0,1,1,0,0,0,50.0,1947,1950,0.0,312.0,720.0,1284,1,240.0,0,35
150000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,2,0,4,1,2,1,1,1,4,2,1,0,0,0,87.70683413973396,1977,1977,1050.0,410.0,994.0,2944,2,864.0,140,70
178000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,5,3,4,1,1,1,4,3,1,0,0,0,74.0,2004,2004,0.0,0.0,707.0,1414,2,403.0,100,35
199500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3,1,4,1,1,1,4,1,1,0,0,0,70.0,1932,1990,0.0,0.0,637.0,1609,1,579.0,0,0
183500,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,3,1,4,1,1,1,3,3,1,0,0,0,60.0,1997,1998,0.0,700.0,813.0,1525,2,400.0,421,72
126000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,2,4,1,1,0,1,1,1,0,0,0,75.0,1967,1967,0.0,257.0,624.0,1656,1,288.0,0,180
148500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,4,1,1,1,1,1,0,1,1,0,0,0,24.0,1977,1977,0.0,378.0,1055.0,1055,2,440.0,0,38
149000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,4,1,1,1,0,1,1,0,0,0,60.0,1939,2006,0.0,0.0,676.0,1352,2,720.0,187,0
137900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,4,1,2,1,1,1,3,1,1,0,0,0,24.0,1977,1977,0.0,389.0,855.0,1456,2,440.0,0,28
324000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,2,1,4,4,4,1,1,1,4,3,1,0,0,1,32.0,1993,1993,0.0,1619.0,1719.0,1719,1,473.0,122,30
98000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,0,0,1,0,0,1,0,0,0,67.0,1925,1950,0.0,468.0,864.0,864,1,0.0,0,0
103400,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,3,1,2,1,1,1,0,1,1,0,0,0,21.0,1973,1973,359.0,458.0,483.0,987,1,264.0,52,0
94000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,3,1,3,0,1,1,0,0,0,0,0,0,54.0,1875,1996,0.0,0.0,780.0,1020,1,0.0,0,0
209500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,2,1,4,2,4,1,1,1,4,2,1,0,0,0,34.0,2006,2006,108.0,24.0,1554.0,1554,2,627.0,156,73
545224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,3,1,5,4,4,1,1,1,5,3,1,0,1,0,60.0,2006,2006,662.0,0.0,1528.0,3390,3,758.0,204,34
159900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,3,1,4,1,1,1,0,0,0,0,0,0,60.0,1912,2009,0.0,0.0,780.0,1560,1,0.0,344,0
141000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,4,1,1,1,0,1,1,0,0,0,140.0,1951,1951,0.0,120.0,864.0,864,1,400.0,0,0
215000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,1,4,1,1,1,3,3,1,0,0,0,66.04063205452036,2000,2000,0.0,732.0,982.0,1889,2,431.0,0,0
127000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,4,1,1,1,0,1,1,0,0,0,65.11672330400069,1962,2010,0.0,659.0,1040.0,1040,1,260.0,0,104
128000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,3,2,1,1,1,0,3,1,0,0,0,75.0,1954,1998,0.0,954.0,1172.0,1172,1,366.0,240,0
267916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,2,1,5,1,4,1,1,1,4,2,1,0,1,0,57.0,2010,2010,0.0,1032.0,1642.0,1418,1,852.0,160,192
127500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,2,1,0,1,4,1,1,0,0,0,52.0,1931,1950,0.0,425.0,884.0,1367,1,560.0,0,0
198500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,0,0,0,4,1,1,1,5,2,1,0,0,1,64.0,2003,2003,500.0,0.0,0.0,1922,3,672.0,0,0
175500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,4,1,2,1,1,1,3,3,1,0,0,0,78.0,1981,1981,210.0,588.0,1422.0,1422,2,576.0,276,0
217500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,4,1,4,1,1,1,3,3,1,0,0,0,67.87369538581875,2000,2000,144.0,841.0,985.0,1842,2,486.0,193,96
149500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,4,1,1,1,3,1,1,0,0,0,57.0,1915,1950,0.0,0.0,888.0,1962,1,572.0,160,0
148800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,1,3,1,4,1,1,1,3,2,1,0,0,0,77.63439716771971,1966,2004,165.0,644.0,864.0,1120,1,656.0,0,162
556581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,2,1,5,3,4,1,1,1,4,3,1,0,1,0,85.0,2005,2006,208.0,240.0,1992.0,2868,3,716.0,214,108
156500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,3,1,1,1,4,2,1,0,0,0,70.0,1957,1957,0.0,189.0,1478.0,1478,1,442.0,114,0
237000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,1,4,3,4,1,1,1,3,2,1,0,0,0,90.0,1995,1996,0.0,685.0,930.0,1995,2,610.0,275,170
120000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,1,1,1,1,0,3,1,0,0,0,70.0,1958,1985,0.0,111.0,912.0,912,1,297.0,12,285
203000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,3,4,1,1,1,0,3,1,0,0,0,88.0,2005,2005,0.0,918.0,1326.0,1326,2,388.0,120,23
130000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,0,4,1,2,1,1,1,0,2,1,0,0,0,30.0,1987,1987,0.0,0.0,1191.0,1204,2,461.0,120,70
167900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,3,4,2,1,1,1,0,2,1,0,0,0,80.0,1964,1964,360.0,674.0,780.0,1611,1,442.0,328,128
129000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,3,3,2,0,1,1,0,1,1,0,0,0,60.0,1970,1970,160.0,789.0,960.0,960,1,576.0,0,288
134450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,1,2,1,1,0,2,1,1,0,0,0,72.0,1957,1996,64.0,360.0,1070.0,1236,1,447.0,0,0
112000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,4,1,1,1,0,1,0,0,0,0,106.37306927598524,1918,2007,0.0,0.0,816.0,1416,2,576.0,0,0
207000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,2,1,4,1,4,1,1,1,3,2,1,0,0,0,67.7353936584885,1988,1988,360.0,608.0,929.0,1873,2,619.0,108,48
62500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,0,1,0,0,0,1,0,0,0,50.0,1922,1950,0.0,0.0,1040.0,2128,2,0.0,0,56
154000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,2,1,4,1,4,1,1,1,0,2,1,0,0,0,36.0,2003,2004,106.0,573.0,764.0,1626,2,474.0,0,27
129900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,0,1,0,1,1,0,0,0,73.0,1957,1957,0.0,708.0,816.0,816,1,308.0,0,0
85000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,1,2,1,1,1,0,1,1,0,0,0,36.0,1976,1976,0.0,129.0,536.0,1112,1,336.0,182,0
116900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,3,1,2,1,1,1,4,1,1,0,0,0,56.73562665808123,1926,1950,0.0,0.0,572.0,1111,1,288.0,0,0
148500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,2,1,1,1,3,1,1,0,0,0,24.0,1978,1978,0.0,311.0,855.0,1441,2,440.0,28,0
80000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,1,1,0,0,1,0,1,1,0,0,0,60.0,1941,1950,0.0,348.0,672.0,924,1,280.0,0,0
152000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,1,4,3,2,1,1,1,0,1,1,0,0,0,66.24197772455747,1984,1984,0.0,104.0,1060.0,1126,1,506.0,178,0
155891,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,2,1,4,1,1,1,0,1,1,0,0,1,68.0,1954,1954,0.0,0.0,381.0,992,1,319.0,60,0
165000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,3,1,4,1,1,1,0,1,0,0,0,0,60.0,1920,1950,0.0,0.0,768.0,1376,1,576.0,0,54
204500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,2,1,4,1,4,1,1,1,0,2,1,0,1,0,92.0,2009,2010,0.0,0.0,1218.0,1218,2,676.0,0,136
146500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,1,0,3,1,4,1,1,1,4,1,1,0,0,0,79.0,1942,1995,224.0,386.0,728.0,1644,1,312.0,168,0
157000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,1,0,4,1,2,1,1,1,3,2,1,1,0,0,82.0,1978,1978,206.0,704.0,1271.0,1601,2,478.0,0,0
184000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3,2,3,1,1,1,4,1,1,0,0,0,60.0,1890,1999,0.0,0.0,1313.0,2495,2,342.0,0,299
183200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,4,1,4,1,1,1,4,3,1,0,0,0,64.25767425495026,2002,2003,0.0,457.0,783.0,1509,2,393.0,100,75
139000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,0,3,1,2,1,1,1,1,1,1,0,0,0,75.67353366306126,1962,1962,116.0,170.0,1092.0,1092,1,288.0,0,20
341000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,4,4,4,1,1,1,3,2,1,0,0,0,96.0,1993,1994,651.0,1173.0,1311.0,2418,2,983.0,250,154
96000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,3,1,2,1,1,1,0,1,1,1,0,0,21.0,1971,1971,504.0,156.0,483.0,987,1,264.0,275,0
140000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,4,1,4,1,1,1,0,2,1,0,0,0,80.0,2003,2004,0.0,0.0,1121.0,1121,2,440.0,132,64
149700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,3,1,2,1,0,1,0,1,1,0,0,0,90.0,1957,1996,0.0,600.0,912.0,1236,1,923.0,0,158
153500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,1,4,1,1,1,0,2,1,0,0,0,78.0,1975,1975,0.0,788.0,1056.0,1074,1,495.0,0,88
13100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.0,1952,1952,0.0,0.0,0.0,733,1,487.0,0,0
224900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,4,1,4,1,1,1,0,2,1,0,0,0,65.0,2003,2003,252.0,550.0,884.0,1768,2,543.0,0,63
176000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,2,1,4,1,4,1,1,1,3,1,1,0,0,0,62.0,2005,2005,0.0,0.0,1257.0,1266,2,453.0,38,144
285000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,1,4,1,4,1,1,1,3,3,1,0,0,0,85.0,1992,2000,337.0,700.0,1683.0,2872,2,541.0,0,33
282922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,1,2,1,4,4,4,1,1,1,0,1,1,0,0,0,49.0,2007,2007,84.0,929.0,1485.0,1464,2,754.0,168,160
226000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,3,1,4,1,1,1,4,3,1,0,0,0,88.0,1966,1966,309.0,445.0,924.0,2157,2,487.0,105,66
361919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,3,1,5,1,4,1,1,1,4,3,1,0,1,0,82.0,2006,2006,466.0,0.0,1234.0,2576,2,666.0,324,100
457347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,2,1,5,4,4,1,1,1,4,3,1,0,1,0,59.0,2005,2006,600.0,1218.0,1398.0,2798,3,670.0,182,37
279000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,4,4,4,1,1,1,2,3,1,0,0,0,155.0,1976,1976,0.0,51.0,966.0,1743,0,529.0,646,0
196000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,3,4,2,1,1,1,3,2,1,0,0,0,72.37432526366868,1977,1977,0.0,1567.0,1567.0,1567,2,714.0,264,32
152000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,4,1,2,1,1,1,3,2,1,0,0,0,80.0,1976,1976,189.0,0.0,1090.0,1370,2,479.0,0,0
